_id,Pred
32187,32.0
32188,13.0
32189,17.0
32190,75.65544128417969
32191,75.63357543945312
32192,75.77477264404297
32193,75.89286804199219
32194,75.94290161132812
32195,76.18380737304688
32196,75.43917846679688
32197,75.57235717773438
32198,75.08293914794922
32199,74.87660217285156
32200,74.99034118652344
32201,75.10801696777344
32202,75.17649841308594
32203,75.58790588378906
32204,74.81165313720703
32205,75.11988830566406
32206,76.13508605957031
32207,77.525390625
32208,78.62199401855469
32209,79.7177734375
32210,80.7404556274414
32211,81.66889953613281
32212,82.55783081054688
32213,83.05687713623047
32214,83.13908386230469
32215,82.83343505859375
32216,82.46723175048828
32217,82.5162124633789
32218,82.03675079345703
32219,81.83238983154297
32220,81.5174560546875
32221,81.22227478027344
32222,81.34403991699219
32223,80.87789154052734
32224,80.37448120117188
32225,79.86785888671875
32226,79.34716033935547
32227,78.73062133789062
32228,77.86821746826172
32229,77.07301330566406
32230,76.33441162109375
32231,75.37407684326172
32232,75.64888000488281
32233,75.01861572265625
32234,74.15428924560547
32235,73.06075286865234
32236,69.6689224243164
32237,67.67713165283203
32238,65.77921295166016
32239,8.706290245056152
32240,8.762918472290039
32241,8.743127822875977
32242,8.868545532226562
32243,8.981874465942383
32244,8.977011680603027
32245,9.037337303161621
32246,9.129816055297852
32247,9.01103401184082
32248,9.118443489074707
32249,9.115608215332031
32250,9.264729499816895
32251,9.285530090332031
32252,9.413046836853027
32253,9.563112258911133
32254,9.674760818481445
32255,10.285902976989746
32256,10.435271263122559
32257,10.488819122314453
32258,10.796897888183594
32259,11.525670051574707
32260,11.97244644165039
32261,12.126408576965332
32262,12.31224250793457
32263,13.954720497131348
32264,14.044387817382812
32265,10.216739654541016
32266,9.64195728302002
32267,9.95407485961914
32268,9.76298713684082
32269,9.486872673034668
32270,9.513965606689453
32271,9.810043334960938
32272,9.850775718688965
32273,9.722140312194824
32274,9.697689056396484
32275,9.553885459899902
32276,9.544865608215332
32277,9.439242362976074
32278,9.43513298034668
32279,9.209951400756836
32280,8.94764232635498
32281,8.78061580657959
32282,8.582469940185547
32283,8.588358879089355
32284,8.407397270202637
32285,8.275588035583496
32286,7.961805820465088
32287,7.79887580871582
32288,7.641688346862793
32289,7.482177257537842
32290,7.305426597595215
32291,2.4377567768096924
32292,2.419081687927246
32293,2.38010835647583
32294,2.333543300628662
32295,2.285470724105835
32296,2.2402868270874023
32297,2.1977922916412354
32298,2.155374050140381
32299,2.1130096912384033
32300,2.0598416328430176
32301,2.000884532928467
32302,1.9385921955108643
32303,1.8762649297714233
32304,1.8139477968215942
32305,1.7477163076400757
32306,1.685437560081482
32307,1.631439208984375
32308,1.5795934200286865
32309,1.5375357866287231
32310,1.4914946556091309
32311,1.466501235961914
32312,1.450567364692688
32313,1.4305107593536377
32314,1.405045747756958
32315,1.3795803785324097
32316,1.3455489873886108
32317,1.3087196350097656
32318,1.2784385681152344
32319,1.2418550252914429
32320,1.2056856155395508
32321,1.1771482229232788
32322,1.151716709136963
32323,1.1255290508270264
32324,1.0931742191314697
32325,1.0576025247573853
32326,1.0221278667449951
32327,1.0
32328,1.0
32329,1.0
32330,1.0
32331,1.0
32332,1.0
32333,1.0
32334,1.0
32335,1.0
