_id,Pred
32187,32.0
32188,13.0
32189,17.0
32190,27.043819427490234
32191,26.954113006591797
32192,26.282472610473633
32193,26.27155876159668
32194,26.343433380126953
32195,26.16316032409668
32196,25.999126434326172
32197,25.927875518798828
32198,25.597076416015625
32199,25.66208267211914
32200,25.624601364135742
32201,25.60939598083496
32202,25.72825050354004
32203,26.38222885131836
32204,26.628829956054688
32205,26.758991241455078
32206,28.996992111206055
32207,31.418073654174805
32208,32.191673278808594
32209,32.38449478149414
32210,32.555335998535156
32211,32.55376434326172
32212,32.25510787963867
32213,31.69651222229004
32214,30.67227554321289
32215,31.157424926757812
32216,28.649185180664062
32217,28.159242630004883
32218,27.62348747253418
32219,28.041095733642578
32220,28.288698196411133
32221,27.946334838867188
32222,28.047016143798828
32223,27.882734298706055
32224,27.670669555664062
32225,27.638601303100586
32226,27.482439041137695
32227,27.006681442260742
32228,26.529308319091797
32229,26.110620498657227
32230,25.88478660583496
32231,24.30202865600586
32232,24.208730697631836
32233,24.279617309570312
32234,24.224964141845703
32235,24.102052688598633
32236,23.954973220825195
32237,23.664329528808594
32238,22.773855209350586
32239,9.903278350830078
32240,14.040413856506348
32241,14.870055198669434
32242,14.688790321350098
32243,14.67455005645752
32244,14.458207130432129
32245,14.428061485290527
32246,14.487624168395996
32247,14.474506378173828
32248,14.524580001831055
32249,14.491715431213379
32250,14.423430442810059
32251,14.53508186340332
32252,14.57392692565918
32253,14.70305061340332
32254,14.819907188415527
32255,15.25544548034668
32256,15.545934677124023
32257,16.07207489013672
32258,18.27743148803711
32259,18.94200897216797
32260,19.418926239013672
32261,19.574321746826172
32262,19.66246795654297
32263,19.601200103759766
32264,18.94525909423828
32265,18.669841766357422
32266,18.096435546875
32267,18.687673568725586
32268,18.68638801574707
32269,18.88568115234375
32270,18.975486755371094
32271,19.07594108581543
32272,19.37884521484375
32273,19.260488510131836
32274,19.33829689025879
32275,19.197872161865234
32276,19.191364288330078
32277,19.193737030029297
32278,19.330150604248047
32279,18.780336380004883
32280,18.573734283447266
32281,18.229034423828125
32282,17.957794189453125
32283,16.200746536254883
32284,15.999433517456055
32285,16.005334854125977
32286,16.017818450927734
32287,15.916476249694824
32288,15.832491874694824
32289,15.68340015411377
32290,15.282364845275879
32291,4.704463005065918
32292,12.843454360961914
32293,14.01076889038086
32294,13.73531723022461
32295,13.73027515411377
32296,13.51600456237793
32297,13.491069793701172
32298,13.559449195861816
32299,13.555886268615723
32300,13.614710807800293
32301,13.586150169372559
32302,13.537456512451172
32303,13.647924423217773
32304,13.685324668884277
32305,13.813297271728516
32306,13.89144229888916
32307,14.272183418273926
32308,14.575312614440918
32309,15.101856231689453
32310,17.299335479736328
32311,17.991323471069336
32312,18.510318756103516
32313,18.645503997802734
32314,18.730770111083984
32315,18.62229347229004
32316,18.00709342956543
32317,17.736194610595703
32318,17.07444953918457
32319,17.646154403686523
32320,17.591184616088867
32321,17.807353973388672
32322,17.902780532836914
32323,18.00981903076172
32324,18.316972732543945
32325,18.203554153442383
32326,18.31594467163086
32327,18.170513153076172
32328,18.124584197998047
32329,18.12540054321289
32330,18.267637252807617
32331,17.722179412841797
32332,17.535432815551758
32333,17.19444465637207
32334,16.92626953125
