_id,Pred
32187,32.0
32188,13.0
32189,17.0
32190,69.02156066894531
32191,70.45655059814453
32192,74.45186614990234
32193,81.01033020019531
32194,87.35185241699219
32195,104.22539520263672
32196,96.04617309570312
32197,85.29502868652344
32198,81.47522735595703
32199,67.14443969726562
32200,51.93740463256836
32201,41.08854675292969
32202,42.35327911376953
32203,45.56216812133789
32204,44.95348358154297
32205,48.75593185424805
32206,71.88634490966797
32207,96.5865707397461
32208,129.88815307617188
32209,214.56069946289062
32210,304.7838134765625
32211,412.64031982421875
32212,546.995849609375
32213,564.4659423828125
32214,559.9251708984375
32215,434.3329772949219
32216,406.870361328125
32217,365.95758056640625
32218,336.9729919433594
32219,294.0582580566406
32220,276.28955078125
32221,271.8345947265625
32222,265.1707763671875
32223,231.79457092285156
32224,225.80374145507812
32225,170.60406494140625
32226,155.58798217773438
32227,124.7985610961914
32228,94.5735855102539
32229,79.57939910888672
32230,69.44898986816406
32231,65.91416931152344
32232,66.90078735351562
32233,59.74302291870117
32234,59.28155517578125
32235,52.67517852783203
32236,50.04822540283203
32237,51.526283264160156
32238,49.93870544433594
32239,6.548630714416504
32240,13.650588035583496
32241,15.049066543579102
32242,17.505661010742188
32243,18.346702575683594
32244,21.309581756591797
32245,23.997411727905273
32246,19.09665870666504
32247,12.23762321472168
32248,29.79764747619629
32249,25.561241149902344
32250,17.736228942871094
32251,18.99217987060547
32252,15.446292877197266
32253,8.237064361572266
32254,9.582965850830078
32255,8.989446640014648
32256,8.031807899475098
32257,6.391006946563721
32258,13.116138458251953
32259,14.503427505493164
32260,17.750255584716797
32261,22.519390106201172
32262,85.42381286621094
32263,107.90434265136719
32264,113.33950805664062
32265,131.75973510742188
32266,74.63601684570312
32267,74.56491088867188
32268,57.59358215332031
32269,46.30478286743164
32270,50.609375
32271,52.85411071777344
32272,48.97013854980469
32273,43.57944869995117
32274,47.62451171875
32275,45.28987121582031
32276,36.177005767822266
32277,32.1659049987793
32278,22.591930389404297
32279,16.48068618774414
32280,5.086416721343994
32281,6.7826032638549805
32282,5.609127044677734
32283,4.13985013961792
32284,4.9427056312561035
32285,6.724079132080078
32286,6.612949848175049
32287,4.204363822937012
32288,6.12816858291626
32289,6.99357271194458
32290,3.739710807800293
32291,4.149582862854004
32292,4.161403656005859
32293,4.18592643737793
32294,4.21265983581543
32295,4.241208076477051
32296,4.65480899810791
32297,5.028871536254883
32298,4.830789566040039
32299,4.794513702392578
32300,3.7358832359313965
32301,3.721714496612549
32302,3.0391740798950195
32303,2.513248920440674
32304,2.9169178009033203
32305,2.3982434272766113
32306,2.6776349544525146
32307,2.6429643630981445
32308,3.1931443214416504
32309,3.3698525428771973
32310,3.8529157638549805
32311,5.9750285148620605
32312,8.631232261657715
32313,9.419219970703125
32314,13.727947235107422
32315,16.77220916748047
32316,19.271238327026367
32317,19.943756103515625
32318,21.004121780395508
32319,18.733625411987305
32320,17.073978424072266
32321,14.863107681274414
32322,13.171578407287598
32323,13.118016242980957
32324,12.987146377563477
32325,12.235624313354492
32326,11.184835433959961
32327,10.77431869506836
32328,9.926106452941895
32329,8.183780670166016
32330,6.767105579376221
32331,6.403189659118652
32332,5.098722457885742
32333,4.630290985107422
